Unnamed: 0,comments,Service,clean_sentence,sentiment,cluster,nb_mots,x,y
162,"Mes barcelonais là vous voyez comportement d'orange nan
allons chez le voisin c’est mieux",Orange Money,barcelonais voir comportement orange nan voisin mieux,NEUTRAL,0,7,-0.08631783032145612,0.0930277645460665
163,Merci orange,Orange Money,orange,NEUTRAL,3,1,-0.20793243687098587,0.5479140321993093
164,"Comment vous saisissez nos unités quand on laisse ça dans nos téléphones
Orange",Orange Money,saisir unité laisse téléphone orange,NEGATIVE,0,5,-0.09020435618371979,0.09763597733664522
165,Moov est le meilleur réseau,Orange Money,moov meilleur réseau,POSITIVE,0,3,-0.06564043055071672,0.010852132843242534
166,J'adore les bonus,Orange Money,adorer bonus,POSITIVE,0,2,-0.06559809929249995,-0.04003976555045508
167,Ahiii orange Côte-d’Ivoire a quelle soucis,Orange Money,ahiii oranger souci,NEUTRAL,0,3,-0.06951705075059258,-0.014382926706960734
168,J'espère que c'est pas avec la connexion de Orange que tu as écrit ce commentaire,Orange Money,espérer connexion orange écrire commentaire,POSITIVE,0,5,-0.09316048503817564,0.09902304661841968
169,Orange ci c'est game quoi,Orange Money,orange game,POSITIVE,3,2,-0.11012797295792288,0.1832452842834457
170,Orange pour une fois je vous aime,Orange Money,orange fois aimer,POSITIVE,3,3,-0.09890351704875516,0.13584777820537103
171,Le goût de cette image seigneur... Tu pouvais tirer ça jusqu'à Yde ça ne se déchire pas...,Orange Money,goût image seigneur pouvoir tirer yde déchirer,NEGATIVE,0,7,-0.05506439224104038,-0.031757330161882154
172,Je suis barcelonais mais je sais que Bellingham a 1000 Pedri dans ses pieds . Je ne peux plus vivre dans le mensonge,Orange Money,barcelonais savoir bellingham pedri pied vivre mensonge,NEGATIVE,0,7,-0.05483180731465115,-0.0335378031944368
173,Je saisis ma chance,Orange Money,saisir chance,NEUTRAL,0,2,-0.052418905374006015,-0.032578527038070904
174,Mardi bonus,Orange Money,mardi bonus,POSITIVE,0,2,-0.060228665955630006,-0.03629986469327473
175,C'est comme ça vous tirez nos connexion internet,Orange Money,tirer connexion internet,POSITIVE,0,3,-0.06337720812331002,-0.019924982241219323
176,"Cette image fera le tour du monde
.",Orange Money,image faire tour monde,POSITIVE,0,4,-0.058085404621093,-0.0422538588158709
177,Mon réseau préféré,Orange Money,réseau préférer,NEUTRAL,0,2,-0.06637026353965454,-0.014270132194614649
178,Directement je pars mettre en statut,Orange Money,partir mettre statut,NEGATIVE,0,3,-0.05862776720632861,-0.025812297220268305
179,Affaire là vas très loin,Orange Money,affaire loin,NEGATIVE,0,2,-0.04754972157824994,-0.04270643040876164
180,"C'est ainsi que
Orange
tire ma connexion internet lorsque je me connecte.",Orange Money,orange tire connexion internet connect,POSITIVE,3,5,-0.098562000486883,0.11825527978194415
181,Merci orange Cameroun,Orange Money,oranger cameroun,POSITIVE,0,2,-0.07150534773429199,-0.017120080129826354
182,J’adore cette pub,Orange Money,adorer pub,POSITIVE,0,2,-0.05969889149123756,-0.039540606960237534
183,Orange Money je t’aime,Orange Money,orange money aime,POSITIVE,3,3,-0.18235321581148634,0.501410209379646
184,À partir d'aujourd'hui je remet ma puce Orange dans mon lalé encore,Orange Money,partir remettre puce orange lalé,NEGATIVE,3,5,-0.09393131612249775,0.10835273978855722
185,Orange est sorti dans dos,Orange Money,orange sortir dos,NEGATIVE,3,3,-0.0921502972250017,0.12648637338708607
186,"On dirait que le challenge vous a réveillés hein
Saisissez les promos OM avant qu’elles ne finissent ohh",Orange Money,dire challenge réveiller hein saisir promo finir ohh,NEGATIVE,0,8,-0.04996741073971644,-0.025375017320128253
187,Donc orange money est supporteur,Orange Money,orange money supporteur,POSITIVE,3,3,-0.15325109242770998,0.36409956546502664
188,Le client Orange qui essaie de retenir son pass internet du mois,Orange Money,client orange essayer retenir pass internet mois,NEGATIVE,0,7,-0.08563293991725784,0.07070436811873117
189,"Orange Money
c’est à cause de ça je mets pas mon argent sur Orange Money là !",Orange Money,orange money cause mettre argent orange money,NEGATIVE,3,7,-0.1941382731573392,0.5173324583633547
190,On dirait service Orange Money à compris la situation d'actuelle heinnn!!!,Orange Money,dire service orange money situation actuel heinnn,POSITIVE,3,7,-0.12248409743716754,0.23734314104870438
191,Vinicius n'est pas beau comme ca.. vous mentez,Orange Money,vinicius beau mentir,POSITIVE,0,3,-0.05416546042614954,-0.0324095996270492
192,Vous êtes les meilleurs,Orange Money,être meilleur,POSITIVE,0,2,-0.05542519795527526,0.00826883028229779
193,"Looollll le CM doit être madrilène
C’est pas possible",Orange Money,looollll madrilène,NEUTRAL,0,2,-0.05610122929870379,-0.03214687002093941
194,Orange connait,Orange Money,orange conner,POSITIVE,3,2,-0.11099244940331185,0.18280164944904795
195,Forcément le directeur d'orange est realiste,Orange Money,forcément directeur orange realist,POSITIVE,3,4,-0.1000330706465697,0.13648889044832582
196,Orange a vie,Orange Money,orange vie,POSITIVE,3,2,-0.1289066935661481,0.2685434966060571
197,Le DG d'Orange Côte d'Ivoire est madrilèn c'est clair,Orange Money,orange côte ivoire madrilèn clair,NEUTRAL,1,5,0.2527622426548521,0.2884097310846418
198,"Orange
veut gâter",Orange Money,orange vouloir gâter,NEUTRAL,3,3,-0.0895256891216582,0.09401875214273706
199,"Quelqu'un n’a qu'à critiquer
Orange Money
encore sous mes yeux,il ne va pas croire",Orange Money,critiquer orange money oeil croire,NEGATIVE,3,5,-0.1681194479878539,0.4040479631657462
200,Orange a fait fort. ( Belle image),Orange Money,orange fort belle image,POSITIVE,3,4,-0.10274547487898364,0.11178153469239858
201,Nous les supporters de Barcelone on va changer de puce.maintenant c'est weave et MTN on connaît,Orange Money,supporter barcelone changer weav mtn connaître,POSITIVE,0,6,-0.054851740692815856,-0.03088508668059268
202,Actuellement pour moi est codé hein,Orange Money,actuellement coder hein,POSITIVE,0,3,-0.046147021947456866,-0.012455853699299337
203,C'est dosé cette fin d'année hein,Orange Money,doser fin année hein,NEUTRAL,0,4,-0.05441161462467958,-0.02661630370568093
204,Je veux déplafonné mon compte orange Money je fais comment?,Orange Money,vouloir déplafonner compte oranger money,NEGATIVE,0,5,-0.09184866508018992,0.08226506176220445
205,"Je dis Orange ,DC vous n'allez pas rembourser mon argent depuis Août j'appelle seulement pour un virement que je devais recevoir sur mon IBAN qui n'est pas arrivé depuis vois me tournez seulement... C'est vrai que ce n'est pas beaucoup mais c'est mon argent et actuellement je suis piquer... Je vous demande pardon donnez mon argent oh...",Orange Money,dire orange aller rembourser argent août appeler virement devoir recevoir iban arriver voir tourner vrai beaucoup argent actuellement piquer demande pardon donner argent,NEGATIVE,0,23,-0.06964442572958092,0.03222409247669889
206,J'arrive plus à prendre,Orange Money,arriver prendre,POSITIVE,0,2,-0.05865177853595774,-0.03192550160714366
207,Pourquoi il y'a pas ça ici au Cameroun,Orange Money,ici cameroun,POSITIVE,0,2,-0.057654763233729846,-0.038106027557565245
208,C'est pas petit réseau orange ci,Orange Money,petit réseau oranger,NEUTRAL,0,3,-0.07126623116727268,-0.00767100101766748
209,"Orange
pourquoi m'empêchez vous de retirer l'argent de mon compte épargne ?",Orange Money,orange empêcher retirer argent compte épargne,NEGATIVE,0,6,-0.0897500360382685,0.07888987127429171
210,"Salut papa donc vous avez fréquenté avec ebinto, Murielle,koula , Monique,bazie et bien d autres wahou je suis en joies",Orange Money,salut papa avoir fréquenter ebinto murielle koula monique bazie bien wahou joie,POSITIVE,0,12,-0.05684949538842324,-0.03012377956014533
211,Oui orange mais on a pas connexion on fait comment,Orange Money,oui oranger connexion,NEUTRAL,0,3,-0.07907980039688042,0.0003495951944495228
212,Bien noté,Orange Money,bien noter,POSITIVE,0,2,-0.05460305883198736,-0.028198248214384814
214,C'est même pas un bon gbairai,Orange Money,bon gbairai,POSITIVE,0,2,-0.05839978797279001,-0.034615372571295634
215,Je sais que c'est Orange qui fait ça mais nous on dor pas on peut pas faire confiance à Orange,Orange Money,savoir orange dor faire confiance orange,POSITIVE,3,6,-0.14388529257305369,0.294469740706434
216,OM Pay c'est connerie on arrive même pas à se connecter,Orange Money,pay connerie arriver connecter,POSITIVE,0,4,-0.05555454794980876,-0.027746275104990142
217,Ça sort hein fouaa c'est facile,Orange Money,sortir hein fouaa facile,POSITIVE,0,4,-0.053626107856408235,-0.02038779743860509
218,"Thiago Wilfried Danon
ton morgor
Gabriel Uchenna Ajah
il se gbre pour daba seul",Orange Money,thiago wilfried danon morgor gabriel uchenna ajah gbre daba,NEUTRAL,0,9,-0.05375553412937569,-0.03255043914683379
219,"C'est très facile
allons seulement",Orange Money,facile,POSITIVE,0,1,-0.05340644611429841,-0.035524817950021575
220,Ces fouaaaaa facile,Orange Money,fouaaaaa facile,NEUTRAL,0,2,-0.05340644611429841,-0.035524817950021575
221,Tchai evaw nous on connaît,Orange Money,tchai evaw connaître,POSITIVE,0,3,-0.05290918797231105,-0.04022494776713958
222,JE RESTE AVEC L INITIATEUR DE CE MODE DE PAYEMENT EN COTE D IVOIRE,Orange Money,initiateur mode payement cote ivoire,POSITIVE,0,5,0.04934798591015047,0.01169783818474204
223,J'ai besoin d'aide...,Orange Money,besoin aide,POSITIVE,0,2,-0.053093435051755865,-0.03612440368153593
224,C'est zoo inh mai sque vous avez OM PAY ses b inh,Orange Money,zoo inh mai squ avoir pay inh,NEGATIVE,0,7,-0.05676621524464322,-0.029875351535054023
225,"Lors d’une grande famine, une femme Nzima découvrit de petits êtres dansant au rythme de tambours mystérieux. Le chef envoya des envoyés vérifier le phénomène, qui se répéta pendant sept jours. Les ancêtres expliquèrent que cette danse était un don des génies de la brousse pour protéger le peuple Nzima des calamités. C’est ainsi que naquit l’Abissa, symbole de protection, de paix et de cohésion.
Je suis appolonien
j'attends mon djai",Orange Money,grand famine femme nzima découvrit petit être danser rythme tambour mystérieux chef envoya envoyé vérifier phénomène répéter jour ancêtre expliquer danse don génie brousse protéger peuple nzima calamité naître abissa symbole protection paix cohésion appolonien attendre djai,NEGATIVE,0,37,-0.051399328162416706,-0.032027085591091055
226,"L'Abissa est une fête traditionnelle du peuple N'Zima, qui représente la célébration de leur nouvel an.",Orange Money,abissa fête traditionnel peuple zima représenter célébration nouveau,POSITIVE,0,8,-0.057440658155061115,-0.037924943318026504
227,"Voici la bonne réponse
Félicitations aux gagnants
Nous vous avons écrit en privé
Tout le monde était fort
maintenant rdv à l’Abissa pour fêter",Orange Money,bon réponse félicitation gagnant écrire privé monde fort rdv abissa fêter,NEUTRAL,0,11,-0.06413422457765115,-0.04280324250804254
228,Bonjour svp comment ramener le reçu d une transaction effectuée,Orange Money,bonjour svp ramener reçu transaction effectuer,POSITIVE,0,6,-0.049584008141495516,-0.022486717906292225
229,La fête traditionnelle chez le peuple n zima,Orange Money,fête traditionnel peuple zima,POSITIVE,0,4,-0.05676140602756975,-0.03639018917351245
230,Svp,Orange Money,svp,POSITIVE,0,1,-0.04568327828435251,-0.04823483669650914
231,L'abissa représente une fête traditionnelle chez les peuples N'Zima pour fêter un nouvel ans qui débute en octobre et fin novembre,Orange Money,abissa représenter fête traditionnel peuple zima fêter nouveau débuter octobre fin novembre,POSITIVE,0,12,-0.055992787167941704,-0.03678124720628011
232,En résumé : fête traditionnelle pour l nouvelles année,Orange Money,résumé fête traditionnel nouveau année,POSITIVE,0,5,-0.05846989606173069,-0.0362597716626747
233,"au pays N'zima L'Abissa est une fête traditionnelle annuelle ,qui représente la purification, la réflexion et la réconciliation.",Orange Money,pays zima abissa fête traditionnel annuel représenter purification réflexion réconciliation,POSITIVE,0,10,-0.058806269978429755,-0.03403137124338799
234,"L'Abissa représente pour les N'Zima une fête annuelle du Nouvel An, mais c'est surtout un moment de purification, de pardon, de critique sociale et de renouveau communautaire",Orange Money,abissa représenter zimer fête annuel nouveau moment purification pardon critique social renouveau communautaire,POSITIVE,0,13,-0.059455514028132005,-0.03654221787201212
235,"L’ABISSA en pays N’zima représente la célébration de la nouvelle année et c’est 1 moment de purification, de pardon, de critique sociale et de réflexion.",Orange Money,abissa pays zima représenter célébration nouveau année moment purification pardon critique social réflexion,POSITIVE,0,13,-0.060801873448117924,-0.036287363304249656
237,L'abissa est nue fête traditionnelles du peuple n'zima particulier à Grand-Bassam en Côte d'Ivoire elle présentait un moment clé pour faire le bilan de l'année écoulé l'abissa est un festival populaire qui célèbre des moment important et est un distance temps de réjouissance pour peuple n'zima,Orange Money,abissa nue fête traditionnel peuple zimer particulier côte ivoire présenter moment cler faire bilan année écouler abissa festival populaire célèbre moment important distance temps réjouissance peuple zimer,POSITIVE,0,27,0.046452234046698904,0.011932846789527506
238,Quelqu'un ici peu me répondre ?,Orange Money,ici répondre,POSITIVE,0,2,-0.05749992771103076,-0.037280904376396966
239,Fête traditionnelles du peuple n'zima pour la fête de nouvelle année à grand Bassam,Orange Money,fête traditionnel peuple zimer fête nouveau année grand bassam,POSITIVE,0,9,-0.057933957968894514,-0.037733238183000055
240,La fête traditionnelle du peuple n'zima,Orange Money,fête traditionnel peuple zimer,POSITIVE,0,4,-0.056246364614335055,-0.03599312683790863
242,C'est la fête traditionnelle du peuple n'zima qui représente la célébration du nouvelle année à grand Bassam,Orange Money,fête traditionnel peuple zimer représenter célébration nouveau année grand bassam,POSITIVE,0,10,-0.05756746490156249,-0.03861659362146055
243,"L'Abissa est une fête traditionnelle du peuple N'Zima, qui représente la célébration de leur nouvel an et aussi un symbole de protection, de paix et de cohésion.",Orange Money,abissa fête traditionnel peuple zima représenter célébration nouveau symbole protection paix cohésion,POSITIVE,0,12,-0.056089504201638316,-0.03614488730195101
244,Ces une fête traditionnelle des akan,Orange Money,fête traditionnel akan,POSITIVE,0,3,-0.05818495985999482,-0.03533683682531131
245,Toi tes un laté,Orange Money,laté,NEUTRAL,0,1,-0.053496367334485144,-0.03349546326145517
246,Mais pourquoi n y a pas de bonus sur notre réseau Orange,Orange Money,bonus réseau orange,POSITIVE,3,3,-0.11558811408751107,0.15852792646185923
247,Le big ced,Orange Money,big ced,POSITIVE,0,2,-0.05275409473162369,-0.03332214578548083
248,Mon vieux toi te un laté,Orange Money,vieux laté,NEUTRAL,0,2,-0.059033877083756355,-0.039290285436755355
249,"Donnez à tout les apprentis gbaka oh
si c’est ça on sera d’accord avec vous même",Orange Money,donnez apprenti gbaka accord,POSITIVE,0,4,-0.055403926503497444,-0.03171937017740019
